VG,IG,ID,absId,absIg
-9.6,-1.1497999999999999E-09,1.7398000000000002E-05,1.7398000000000002E-05,1.1497999999999999E-09
-9.4,-1.1156E-09,2.0542E-05,2.0542E-05,1.1156E-09
-9.2000000000000011,-1.0822E-09,2.4032E-05,2.4032E-05,1.0822E-09
-9,-1.0493E-09,2.7874E-05,2.7874E-05,1.0493E-09
-8.8,-1.0165E-09,3.2076E-05,3.2076E-05,1.0165E-09
-8.6,-9.8631E-10,3.6546E-05,3.6546E-05,9.8631E-10
-8.4,-9.5525E-10,4.1474E-05,4.1474E-05,9.5525E-10
-8.2,-9.2469E-10,4.6768000000000004E-05,4.6768000000000004E-05,9.2469E-10
-8,-8.9543000000000008E-10,5.2418E-05,5.2418E-05,8.9543000000000008E-10
-7.8,-8.667E-10,5.8392E-05,5.8392E-05,8.667E-10
-7.6000000000000005,-8.3813000000000008E-10,6.4742E-05,6.4742E-05,8.3813000000000008E-10
-7.4,-8.1031000000000007E-10,7.1432E-05,7.1432E-05,8.1031000000000007E-10
-7.2,-7.8341000000000009E-10,7.842E-05,7.842E-05,7.8341000000000009E-10
-7,-7.5696E-10,8.575E-05,8.575E-05,7.5696E-10
-6.8,-7.3176000000000007E-10,9.3376000000000009E-05,9.3376000000000009E-05,7.3176000000000007E-10
-6.6000000000000005,-6.8590000000000008E-10,0.00010000200000000001,0.00010000200000000001,6.8590000000000008E-10
-6.4,-5.9411E-10,0.00010000200000000001,0.00010000200000000001,5.9411E-10
-6.2,-5.3821E-10,0.000100004,0.000100004,5.3821E-10
-6,-4.9549E-10,0.00010000200000000001,0.00010000200000000001,4.9549E-10
-5.8,-4.5981000000000004E-10,0.00010000200000000001,0.00010000200000000001,4.5981000000000004E-10
-5.6000000000000005,-4.2849000000000004E-10,0.00010000200000000001,0.00010000200000000001,4.2849000000000004E-10
-5.4,-4.0078000000000004E-10,0.00010000200000000001,0.00010000200000000001,4.0078000000000004E-10
-5.2,-3.7507000000000003E-10,0.00010000200000000001,0.00010000200000000001,3.7507000000000003E-10
-5,-3.518E-10,0.00010000200000000001,0.00010000200000000001,3.518E-10
-4.8,-3.3025E-10,0.00010000200000000001,0.00010000200000000001,3.3025E-10
-4.6000000000000005,-3.1007000000000005E-10,0.00010000200000000001,0.00010000200000000001,3.1007000000000005E-10
-4.4,-2.9029000000000004E-10,0.00010000200000000001,0.00010000200000000001,2.9029000000000004E-10
-4.2,-2.7204E-10,0.00010000200000000001,0.00010000200000000001,2.7204E-10
-4,-2.5458E-10,0.000100004,0.000100004,2.5458E-10
